Year,Round,SeasonRoundNumber,TeamID,Team,RatingAtt,RatingDef,RatingOverall,RankAtt,RankDef,RankOverall,Matches,Wins,Losses,Draws,For,Against,Percentage,Points,MR
2001,1,1,11,Port,-6.054,6.148,0.09399999999999942,14,2,8,1,1,0,0,99,93,106.45,4,100
2001,1,1,12,Rich,0.128,1.377,1.505,7,7,6,1,1,0,0,134,103,130.1,4,100
2001,1,1,13,St K,-5.6,-5.152,-10.751999999999999,12,13,14,1,1,0,0,112,107,104.67,4,100
2001,1,1,14,Syd,1.7,2.271,3.971,5,6,4,1,1,0,0,126,74,170.27,4,100
2001,1,1,15,WC,-12.098,-7.435,-19.533,16,15,16,1,0,1,0,49,115,42.61,0,0
2001,1,1,16,WB,0.327,-2.633,-2.306,6,10,9,1,0,1,0,107,112,95.54,0,0
2001,2,2,1,Adel,-4.745,-1.111,-5.856,12,11,12,2,0,2,0,154,209,73.68,0,0
2001,2,2,2,Bris,8.91,1.074,9.984,2,7,3,2,1,1,0,211,157,134.39,4,50
2001,2,2,3,Carl,7.582,2.943,10.525,3,5,2,2,1,1,0,200,225,88.89,4,50
2001,2,2,4,Coll,-3.677,-0.004,-3.681,11,9,11,2,1,1,0,186,173,107.51,4,50
2001,2,2,5,Ess,19.091,14.328,33.419,1,1,1,2,2,0,0,291,168,173.21,8,100
2001,2,2,6,Frem,-6.811,-7.988,-14.799,14,15,15,2,0,2,0,206,224,91.96,0,0
2001,2,2,7,Geel,0.623,4.683,5.306,7,3,5,2,2,0,0,230,135,170.37,8,100
2001,2,2,8,Haw,-2.765,4.013,1.2479999999999998,10,4,8,2,2,0,0,192,162,118.52,8,100
2001,2,2,9,NM,-5.31,-5.704,-11.014,13,13,13,2,0,2,0,119,264,45.08,0,0
2001,2,2,10,Melb,6.077,-3.377,2.7,4,12,7,2,1,1,0,186,214,86.92,4,50
2001,2,2,11,Port,-1.528,4.687,3.1590000000000003,8,2,6,2,1,1,0,206,238,86.55,4,50
2001,2,2,12,Rich,-2.011,0.501,-1.5100000000000002,9,8,10,2,1,1,0,203,214,94.86,4,50
2001,2,2,13,St K,-7.462,-7.169,-14.631,15,14,14,2,1,1,0,198,222,89.19,4,50
2001,2,2,14,Syd,3.04,2.392,5.432,5,6,4,2,2,0,0,230,163,141.1,8,100
2001,2,2,15,WC,-12.218,-8.774,-20.991999999999997,16,16,16,2,0,2,0,138,219,63.01,0,0
2001,2,2,16,WB,1.203,-0.494,0.7090000000000001,6,10,9,2,1,1,0,218,181,120.44,4,50
2001,3,3,1,Adel,-6.205,-6.25,-12.455,12,12,12,3,0,3,0,242,362,66.85,0,0
2001,3,3,2,Bris,7.126,0.227,7.353000000000001,3,9,5,3,1,2,0,305,273,111.72,4,33.33333333333333
2001,3,3,3,Carl,6.439,6.977,13.416,4,3,2,3,2,1,0,293,301,97.34,8,66.66666666666666
2001,3,3,4,Coll,1.303,2.878,4.181,7,6,8,3,2,1,0,339,254,133.46,8,66.66666666666666
2001,3,3,5,Ess,15.057,15.471,30.528,1,1,1,3,2,1,0,367,261,140.61,8,66.66666666666666
2001,3,3,6,Frem,-10.101,-7.887,-17.988,16,14,15,3,0,3,0,265,306,86.6,0,0
2001,3,3,7,Geel,1.101,2.246,3.347,8,8,9,3,2,1,0,334,259,128.96,8,66.66666666666666
2001,3,3,8,Haw,-2.865,7.304,4.439,11,2,7,3,3,0,0,274,221,123.98,12,100
2001,3,3,9,NM,-9.03,-8.487,-17.517,14,15,14,3,0,3,0,190,415,45.78,0,0
2001,3,3,10,Melb,8.514,-3.855,4.658999999999999,2,10,6,3,2,1,0,310,318,97.48,8,66.66666666666666
2001,3,3,11,Port,3.611,6.147,9.758000000000001,6,4,4,3,2,1,0,359,326,110.12,8,66.66666666666666
2001,3,3,12,Rich,-1.164,2.284,1.1199999999999999,9,7,10,3,2,1,0,319,308,103.57,8,66.66666666666666
2001,3,3,13,St K,-8.401,-9.858,-18.259,13,16,16,3,1,2,0,305,347,87.9,4,33.33333333333333
2001,3,3,14,Syd,5.823,6.111,11.934000000000001,5,5,3,3,3,0,0,381,234,162.82,12,100
2001,3,3,15,WC,-9.53,-7.836,-17.366,15,13,13,3,1,2,0,263,326,80.67,4,33.33333333333333
2001,3,3,16,WB,-1.679,-5.474,-7.1530000000000005,10,11,11,3,1,2,0,299,334,89.52,4,33.33333333333333
2001,4,4,1,Adel,-6.751,-0.781,-7.532,13,9,12,4,1,3,0,304,415,73.25,4,25
2001,4,4,2,Bris,7.823,-4.933,2.8900000000000006,2,11,7,4,1,3,0,392,413,94.92,4,25
2001,4,4,3,Carl,0.97,7.523,8.493,7,3,4,4,2,2,0,346,363,95.32,8,50
2001,4,4,4,Coll,0.528,3.062,3.59,8,6,6,4,2,2,0,410,340,120.59,8,50
2001,4,4,5,Ess,17.291,14.452,31.743000000000002,1,1,1,4,3,1,0,469,316,148.42,12,75
2001,4,4,6,Frem,-9.867,-11.954,-21.821,16,16,16,4,0,4,0,353,418,84.45,0,0
2001,4,4,7,Geel,-4.601,2.278,-2.323,11,8,10,4,2,2,0,367,312,117.63,8,50
2001,4,4,8,Haw,-1.416,9.384,7.968,10,2,5,4,4,0,0,357,265,134.72,16,100
2001,4,4,9,NM,-9.061,-2.786,-11.847,14,10,13,4,1,3,0,243,448,54.24,4,25
2001,4,4,10,Melb,6.434,-5.304,1.13,4,12,9,4,2,2,0,354,401,88.28,8,50
2001,4,4,11,Port,4.351,6.959,11.309999999999999,5,4,2,4,3,1,0,473,376,125.8,12,75
2001,4,4,12,Rich,-1.349,3.059,1.7100000000000002,9,7,8,4,3,1,0,405,379,106.86,12,75
2001,4,4,13,St K,-9.213,-10.598,-19.811,15,15,15,4,1,3,0,355,461,77.01,4,25
2001,4,4,14,Syd,6.843,3.877,10.719999999999999,3,5,3,4,3,1,0,436,336,129.76,12,75
2001,4,4,15,WC,-5.463,-8.069,-13.532,12,14,14,4,2,2,0,375,414,90.58,8,50
2001,4,4,16,WB,3.481,-6.171,-2.6900000000000004,6,13,11,4,2,2,0,439,421,104.28,8,50
2001,5,5,1,Adel,-7.104,-0.141,-7.245,12,9,12,5,2,3,0,394,490,80.41,8,40
2001,5,5,2,Bris,10.412,-5.77,4.642000000000001,2,12,7,5,2,3,0,563,535,105.23,8,40
2001,5,5,3,Carl,2.97,7.879,10.849,7,2,3,5,3,2,0,471,455,103.52,12,60
2001,5,5,4,Coll,0.519,4.227,4.746,8,7,6,5,2,3,0,505,443,114,8,40
2001,5,5,5,Ess,16.126,14.46,30.586000000000002,1,1,1,5,4,1,0,572,411,139.17,16,80
2001,5,5,6,Frem,-9.029,-14.543,-23.572,13,16,16,5,0,5,0,475,589,80.65,0,0
2001,5,5,7,Geel,-4.999,0.139,-4.859999999999999,11,8,11,5,2,3,0,469,460,101.96,8,40
2001,5,5,8,Haw,-0.098,7.837,7.739,9,3,5,5,5,0,0,512,391,130.95,20,100
2001,5,5,9,NM,-9.701,-2.433,-12.134,16,10,13,5,1,4,0,318,538,59.11,4,20
2001,5,5,10,Melb,5.375,-4.208,1.1669999999999998,5,11,9,5,3,2,0,473,505,93.66,12,60
2001,5,5,11,Port,6.49,7.357,13.847000000000001,3,4,2,5,4,1,0,621,478,129.92,16,80
2001,5,5,12,Rich,-2.663,7.101,4.438000000000001,10,5,8,5,4,1,0,514,449,114.48,16,80
2001,5,5,13,St K,-9.568,-12.598,-22.166,15,15,15,5,1,4,0,447,586,76.28,4,20
2001,5,5,14,Syd,5.747,4.936,10.683,4,6,4,5,3,2,0,540,455,118.68,12,60
2001,5,5,15,WC,-9.505,-6.755,-16.26,14,13,14,5,2,3,0,445,523,85.09,8,40
2001,5,5,16,WB,5.028,-7.489,-2.4610000000000003,6,14,10,5,2,3,0,565,576,98.09,8,40
2001,6,6,1,Adel,-5.476,0.788,-4.688,11,8,11,6,2,4,0,485,594,81.65,8,33.33333333333333
